local,filename,path,falha,tamanho,tempo
3E,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Trinca,8.39,14.458372592926025
3F,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,9.65,14.458372592926025
4A,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,6.59,14.458372592926025
4B,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Trinca,6.87,14.458372592926025
4C,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Trinca,10.31,14.458372592926025
4D,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,10.13,14.458372592926025
4E,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Trinca,7.38,14.458372592926025
4F,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,10.47,14.458372592926025
5A,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,10.1,14.458372592926025
5B,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,10.66,14.458372592926025
5C,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,7.11,14.458372592926025
5D,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,9.99,14.458372592926025
5E,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,8.18,14.458372592926025
5F,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,8.68,14.458372592926025
6A,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,10.77,14.458372592926025
6B,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,10.66,14.458372592926025
6C,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,11.75,14.458372592926025
6D,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,10.23,14.458372592926025
6E,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,8.61,14.458372592926025
6F,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,10.04,14.458372592926025
7B,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,10.55,14.458372592926025
7C,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,7.89,14.458372592926025
7E,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Trinca,8.1,14.458372592926025
8A,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Trinca,10.02,14.458372592926025
8B,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,11.92,14.458372592926025
8C,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Trinca,9.17,14.458372592926025
8E,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Trinca,10.5,14.458372592926025
9A,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Trinca,10.64,14.458372592926025
9C,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,6.84,14.458372592926025
9E,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,6.8,14.458372592926025
10B,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,8.93,14.458372592926025
10C,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Trinca,6.14,14.458372592926025
10D,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,8.64,14.458372592926025
10F,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,9.72,14.458372592926025
11A,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,9.28,14.458372592926025
11C,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Trinca,6.68,14.458372592926025
11D,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Trinca,9.3,14.458372592926025
12A,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Trinca,8.39,14.458372592926025
12C,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Trinca,9.65,14.458372592926025
12D,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,7.93,14.458372592926025
12E,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Trinca,6.59,14.458372592926025
12F,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,6.52,14.458372592926025
13A,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,11.99,14.458372592926025
13B,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Trinca,6.87,14.458372592926025
13C,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,11.97,14.458372592926025
13D,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Trinca,10.31,14.458372592926025
13E,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,9.84,14.458372592926025
13F,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,7.96,14.458372592926025
14A,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,11.66,14.458372592926025
14B,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,8.9,14.458372592926025
14C,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,11.21,14.458372592926025
14D,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Trinca,10.13,14.458372592926025
14E,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,10.06,14.458372592926025
14F,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Trinca,7.38,14.458372592926025
15A,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,12.15,14.458372592926025
15B,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,9.37,14.458372592926025
15C,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,13.59,14.458372592926025
15D,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,7.21,14.458372592926025
15E,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,11.37,14.458372592926025
15F,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,6.25,14.458372592926025
16A,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,10.12,14.458372592926025
16B,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,8.0,14.458372592926025
16C,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,14.7,14.458372592926025
16D,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Trinca,10.47,14.458372592926025
16E,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,10.6,14.458372592926025
17A,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,10.25,14.458372592926025
17C,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,12.22,14.458372592926025
17D,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,8.42,14.458372592926025
17E,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,13.08,14.458372592926025
17F,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,8.54,14.458372592926025
18A,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,12.6,14.458372592926025
18C,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,13.19,14.458372592926025
18D,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Trinca,10.1,14.458372592926025
18E,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,9.66,14.458372592926025
18F,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,8.04,14.458372592926025
19A,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,12.44,14.458372592926025
19B,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Trinca,10.66,14.458372592926025
19C,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,10.67,14.458372592926025
19D,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,8.51,14.458372592926025
19E,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,10.32,14.458372592926025
19F,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,10.81,14.458372592926025
20A,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,9.52,14.458372592926025
20B,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Trinca,7.11,14.458372592926025
20C,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,8.72,14.458372592926025
20D,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,6.84,14.458372592926025
20E,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,10.29,14.458372592926025
20F,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Trinca,9.99,14.458372592926025
21A,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,12.29,14.458372592926025
21B,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,7.95,14.458372592926025
21C,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,10.0,14.458372592926025
21D,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,6.97,14.458372592926025
21F,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,7.54,14.458372592926025
22A,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,10.81,14.458372592926025
22B,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,6.82,14.458372592926025
22C,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,13.52,14.458372592926025
22D,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,9.54,14.458372592926025
22E,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,9.16,14.458372592926025
22F,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,7.16,14.458372592926025
23B,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,8.92,14.458372592926025
23C,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,9.87,14.458372592926025
23D,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,10.44,14.458372592926025
23E,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,10.57,14.458372592926025
23F,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,7.09,14.458372592926025
24B,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,11.31,14.458372592926025
24C,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,12.0,14.458372592926025
24D,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,9.27,14.458372592926025
24E,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,10.17,14.458372592926025
24F,BR220727S06H09YC0180.jpg,BR220727S06H09YC0180.jpg,Solda fria,9.21,14.458372592926025
1A,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,8.25
1B,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,11.24
1C,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,7.34
1E,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,7.04
1F,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,8.25
2A,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,4.6
2B,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,10.84
2C,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,8.1
2E,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,8.96
2F,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,10.68
3A,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,7.61
3B,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,11.24
3C,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,6.5
3D,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,7.34
3E,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,7.79
3F,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,10.73
4C,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,5.73
4D,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,10.11
4E,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,10.18
4F,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Trinca,7.04
5A,BR220727S06H09YB0303.jpg,BR220727S06H09YB0303.jpg,Solda fria,11.89
