1C,BR220623S06H09YB022333.jpg,Solda fria,1.47,2.2915990352630615
2C,BR220623S06H09YB022333.jpg,Solda fria,0.76,2.2915990352630615
6B,BR220623S06H09YB022333.jpg,Solda fria,0.95,2.2915990352630615
7B,BR220623S06H09YB022333.jpg,Trinca,0.17,2.2915990352630615
9E,BR220623S06H09YB022333.jpg,Trinca,1.14,2.2915990352630615
10B,BR220623S06H09YB022333.jpg,Trinca,0.24,2.2915990352630615
10C,BR220623S06H09YB022333.jpg,Solda fria,0.88,2.2915990352630615
10D,BR220623S06H09YB022333.jpg,Solda fria,1.75,2.2915990352630615
12E,BR220623S06H09YB022333.jpg,Trinca,2.85,2.2915990352630615
13D,BR220623S06H09YB022333.jpg,Trinca,2.18,2.2915990352630615
15B,BR220623S06H09YB022333.jpg,Trinca,2.47,2.2915990352630615
15D,BR220623S06H09YB022333.jpg,Trinca,0.36,2.2915990352630615
16D,BR220623S06H09YB022333.jpg,Trinca,2.18,2.2915990352630615
18B,BR220623S06H09YB022333.jpg,Trinca,1.46,2.2915990352630615
21B,BR220623S06H09YB022333.jpg,Trinca,2.54,2.2915990352630615
21D,BR220623S06H09YB022333.jpg,Solda fria,2.44,2.2915990352630615
22A,BR220623S06H09YB022333.jpg,Trinca,0.92,2.2915990352630615
24B,BR220623S06H09YB022333.jpg,Trinca,1.02,2.2915990352630615
1A,BR220608S10H10YC004388.jpg,Trinca,4.31,2.2800557613372803
1C,BR220608S10H10YC004388.jpg,Trinca,0.22,2.2800557613372803
1D,BR220608S10H10YC004388.jpg,Outros,4.58,2.2800557613372803
1E,BR220608S10H10YC004388.jpg,Outros,2.17,2.2800557613372803
1F,BR220608S10H10YC004388.jpg,Outros,4.77,2.2800557613372803
2A,BR220608S10H10YC004388.jpg,Solda fria,2.03,2.2800557613372803
2E,BR220608S10H10YC004388.jpg,Trinca,0.34,2.2800557613372803
2F,BR220608S10H10YC004388.jpg,Solda fria,2.76,2.2800557613372803
3F,BR220608S10H10YC004388.jpg,Solda fria,2.99,2.2800557613372803
4B,BR220608S10H10YC004388.jpg,Solda fria,0.82,2.2800557613372803
4D,BR220608S10H10YC004388.jpg,Solda fria,1.88,2.2800557613372803
4F,BR220608S10H10YC004388.jpg,Solda fria,2.83,2.2800557613372803
5C,BR220608S10H10YC004388.jpg,Solda fria,1.33,2.2800557613372803
5D,BR220608S10H10YC004388.jpg,Solda fria,1.16,2.2800557613372803
5F,BR220608S10H10YC004388.jpg,Solda fria,0.93,2.2800557613372803
6D,BR220608S10H10YC004388.jpg,Solda fria,2.73,2.2800557613372803
7A,BR220608S10H10YC004388.jpg,Solda fria,2.1,2.2800557613372803
7D,BR220608S10H10YC004388.jpg,Solda fria,3.04,2.2800557613372803
8E,BR220608S10H10YC004388.jpg,Trinca,0.17,2.2800557613372803
9E,BR220608S10H10YC004388.jpg,Solda fria,1.95,2.2800557613372803
10C,BR220608S10H10YC004388.jpg,Trinca,0.13,2.2800557613372803
10D,BR220608S10H10YC004388.jpg,Solda fria,6.96,2.2800557613372803
10E,BR220608S10H10YC004388.jpg,Trinca,0.25,2.2800557613372803
11B,BR220608S10H10YC004388.jpg,Solda fria,0.58,2.2800557613372803
11E,BR220608S10H10YC004388.jpg,Solda fria,2.05,2.2800557613372803
11F,BR220608S10H10YC004388.jpg,Trinca,1.05,2.2800557613372803
12B,BR220608S10H10YC004388.jpg,Solda fria,4.75,2.2800557613372803
12D,BR220608S10H10YC004388.jpg,Solda fria,2.26,2.2800557613372803
12F,BR220608S10H10YC004388.jpg,Trinca,0.49,2.2800557613372803
13B,BR220608S10H10YC004388.jpg,Trinca,0.78,2.2800557613372803
13C,BR220608S10H10YC004388.jpg,Trinca,0.21,2.2800557613372803
13D,BR220608S10H10YC004388.jpg,Trinca,0.33,2.2800557613372803
13E,BR220608S10H10YC004388.jpg,Solda fria,2.11,2.2800557613372803
13F,BR220608S10H10YC004388.jpg,Solda fria,1.26,2.2800557613372803
14B,BR220608S10H10YC004388.jpg,Solda fria,1.2,2.2800557613372803
16D,BR220608S10H10YC004388.jpg,Trinca,0.23,2.2800557613372803
17C,BR220608S10H10YC004388.jpg,Solda fria,4.32,2.2800557613372803
18A,BR220608S10H10YC004388.jpg,Solda fria,2.16,2.2800557613372803
18C,BR220608S10H10YC004388.jpg,Solda fria,0.96,2.2800557613372803
19B,BR220608S10H10YC004388.jpg,Solda fria,2.99,2.2800557613372803
20A,BR220608S10H10YC004388.jpg,Solda fria,0.74,2.2800557613372803
21A,BR220608S10H10YC004388.jpg,Solda fria,1.73,2.2800557613372803
21B,BR220608S10H10YC004388.jpg,Solda fria,2.2,2.2800557613372803
22B,BR220608S10H10YC004388.jpg,Solda fria,3.09,2.2800557613372803
22D,BR220608S10H10YC004388.jpg,Trinca,0.32,2.2800557613372803
22E,BR220608S10H10YC004388.jpg,Solda fria,3.0,2.2800557613372803
24A,BR220608S10H10YC004388.jpg,Outros,5.17,2.2800557613372803
24B,BR220608S10H10YC004388.jpg,Outros,6.49,2.2800557613372803
24C,BR220608S10H10YC004388.jpg,Trinca,3.7,2.2800557613372803
24C,BR220608S10H10YC004388.jpg,Outros,6.55,2.2800557613372803
24D,BR220608S10H10YC004388.jpg,Outros,4.58,2.2800557613372803
24E,BR220608S10H10YC004388.jpg,Trinca,3.61,2.2800557613372803
24E,BR220608S10H10YC004388.jpg,Outros,6.64,2.2800557613372803
24F,BR220608S10H10YC004388.jpg,Outros,4.51,2.2800557613372803
1A,BR220608S10H10YC004388.jpg,Trinca,4.31,2.2800557613372803
1C,BR220608S10H10YC004388.jpg,Trinca,0.22,2.2800557613372803
1D,BR220608S10H10YC004388.jpg,Outros,4.58,2.2800557613372803
1E,BR220608S10H10YC004388.jpg,Outros,2.17,2.2800557613372803
1F,BR220608S10H10YC004388.jpg,Outros,4.77,2.2800557613372803
2A,BR220608S10H10YC004388.jpg,Solda fria,2.03,2.2800557613372803
2E,BR220608S10H10YC004388.jpg,Trinca,0.34,2.2800557613372803
2F,BR220608S10H10YC004388.jpg,Solda fria,2.76,2.2800557613372803
3F,BR220608S10H10YC004388.jpg,Solda fria,2.99,2.2800557613372803
4B,BR220608S10H10YC004388.jpg,Solda fria,0.82,2.2800557613372803
4D,BR220608S10H10YC004388.jpg,Solda fria,1.88,2.2800557613372803
4F,BR220608S10H10YC004388.jpg,Solda fria,2.83,2.2800557613372803
5C,BR220608S10H10YC004388.jpg,Solda fria,1.33,2.2800557613372803
5D,BR220608S10H10YC004388.jpg,Solda fria,1.16,2.2800557613372803
5F,BR220608S10H10YC004388.jpg,Solda fria,0.93,2.2800557613372803
6D,BR220608S10H10YC004388.jpg,Solda fria,2.73,2.2800557613372803
7A,BR220608S10H10YC004388.jpg,Solda fria,2.1,2.2800557613372803
7D,BR220608S10H10YC004388.jpg,Solda fria,3.04,2.2800557613372803
8E,BR220608S10H10YC004388.jpg,Trinca,0.17,2.2800557613372803
9E,BR220608S10H10YC004388.jpg,Solda fria,1.95,2.2800557613372803
10C,BR220608S10H10YC004388.jpg,Trinca,0.13,2.2800557613372803
10D,BR220608S10H10YC004388.jpg,Solda fria,6.96,2.2800557613372803
10E,BR220608S10H10YC004388.jpg,Trinca,0.25,2.2800557613372803
11B,BR220608S10H10YC004388.jpg,Solda fria,0.58,2.2800557613372803
11E,BR220608S10H10YC004388.jpg,Solda fria,2.05,2.2800557613372803
11F,BR220608S10H10YC004388.jpg,Trinca,1.05,2.2800557613372803
12B,BR220608S10H10YC004388.jpg,Solda fria,4.75,2.2800557613372803
12D,BR220608S10H10YC004388.jpg,Solda fria,2.26,2.2800557613372803
12F,BR220608S10H10YC004388.jpg,Trinca,0.49,2.2800557613372803
13B,BR220608S10H10YC004388.jpg,Trinca,0.78,2.2800557613372803
13C,BR220608S10H10YC004388.jpg,Trinca,0.21,2.2800557613372803
13D,BR220608S10H10YC004388.jpg,Trinca,0.33,2.2800557613372803
13E,BR220608S10H10YC004388.jpg,Solda fria,2.11,2.2800557613372803
13F,BR220608S10H10YC004388.jpg,Solda fria,1.26,2.2800557613372803
14B,BR220608S10H10YC004388.jpg,Solda fria,1.2,2.2800557613372803
16D,BR220608S10H10YC004388.jpg,Trinca,0.23,2.2800557613372803
17C,BR220608S10H10YC004388.jpg,Solda fria,4.32,2.2800557613372803
18A,BR220608S10H10YC004388.jpg,Solda fria,2.16,2.2800557613372803
18C,BR220608S10H10YC004388.jpg,Solda fria,0.96,2.2800557613372803
19B,BR220608S10H10YC004388.jpg,Solda fria,2.99,2.2800557613372803
20A,BR220608S10H10YC004388.jpg,Solda fria,0.74,2.2800557613372803
21A,BR220608S10H10YC004388.jpg,Solda fria,1.73,2.2800557613372803
21B,BR220608S10H10YC004388.jpg,Solda fria,2.2,2.2800557613372803
22B,BR220608S10H10YC004388.jpg,Solda fria,3.09,2.2800557613372803
22D,BR220608S10H10YC004388.jpg,Trinca,0.32,2.2800557613372803
22E,BR220608S10H10YC004388.jpg,Solda fria,3.0,2.2800557613372803
24A,BR220608S10H10YC004388.jpg,Outros,5.17,2.2800557613372803
24B,BR220608S10H10YC004388.jpg,Outros,6.49,2.2800557613372803
24C,BR220608S10H10YC004388.jpg,Trinca,3.7,2.2800557613372803
24C,BR220608S10H10YC004388.jpg,Outros,6.55,2.2800557613372803
24D,BR220608S10H10YC004388.jpg,Outros,4.58,2.2800557613372803
24E,BR220608S10H10YC004388.jpg,Trinca,3.61,2.2800557613372803
24E,BR220608S10H10YC004388.jpg,Outros,6.64,2.2800557613372803
24F,BR220608S10H10YC004388.jpg,Outros,4.51,2.2800557613372803
1A,BR220608S10H10YC004388.jpg,Trinca,4.31,2.2800557613372803
1C,BR220608S10H10YC004388.jpg,Trinca,0.22,2.2800557613372803
1D,BR220608S10H10YC004388.jpg,Outros,4.58,2.2800557613372803
1E,BR220608S10H10YC004388.jpg,Outros,2.17,2.2800557613372803
1F,BR220608S10H10YC004388.jpg,Outros,4.77,2.2800557613372803
2A,BR220608S10H10YC004388.jpg,Solda fria,2.03,2.2800557613372803
2E,BR220608S10H10YC004388.jpg,Trinca,0.34,2.2800557613372803
2F,BR220608S10H10YC004388.jpg,Solda fria,2.76,2.2800557613372803
3F,BR220608S10H10YC004388.jpg,Solda fria,2.99,2.2800557613372803
4B,BR220608S10H10YC004388.jpg,Solda fria,0.82,2.2800557613372803
4D,BR220608S10H10YC004388.jpg,Solda fria,1.88,2.2800557613372803
4F,BR220608S10H10YC004388.jpg,Solda fria,2.83,2.2800557613372803
5C,BR220608S10H10YC004388.jpg,Solda fria,1.33,2.2800557613372803
5D,BR220608S10H10YC004388.jpg,Solda fria,1.16,2.2800557613372803
5F,BR220608S10H10YC004388.jpg,Solda fria,0.93,2.2800557613372803
6D,BR220608S10H10YC004388.jpg,Solda fria,2.73,2.2800557613372803
7A,BR220608S10H10YC004388.jpg,Solda fria,2.1,2.2800557613372803
7D,BR220608S10H10YC004388.jpg,Solda fria,3.04,2.2800557613372803
8E,BR220608S10H10YC004388.jpg,Trinca,0.17,2.2800557613372803
9E,BR220608S10H10YC004388.jpg,Solda fria,1.95,2.2800557613372803
